frame,person,bbox_xmin,bbox_xmax,bbox_ymin,bbox_ymax,mask_stat,mask_conf,x_world,y_world
845.0,153.0,501.0,512.0,18.0,57.0,1.0,0.3867243843078618,-293.8236243891588,298.132797596845
845.0,155.0,485.0,501.0,13.0,62.0,-1.0,0.0,-1733.8915402966893,1805.6966264095408
846.0,130.0,422.0,451.0,25.0,95.0,1.0,0.6380082659721382,39.52208385478706,-43.96545326579716
846.0,116.0,594.0,610.0,73.0,112.0,1.0,0.4630533556938201,25.382831594969062,-14.70948656249639
846.0,143.0,525.0,542.0,22.0,66.0,1.0,0.39741438841819876,204.748879460455,-185.16656585104354
846.0,153.0,501.0,512.0,18.0,57.0,1.0,0.38647438430786185,-297.5215626368217,301.81248583864834
846.0,155.0,485.0,501.0,13.0,61.0,-1.0,0.0,-1436.608870414661,1496.8979564817819
847.0,130.0,421.0,451.0,25.0,95.0,1.0,0.6377582659721382,39.66781043465718,-44.22533342543039
847.0,116.0,594.0,610.0,72.0,112.0,1.0,0.46280335569382014,25.28485164165412,-14.625565196814314
847.0,143.0,524.0,540.0,22.0,64.0,1.0,0.3971643884181988,313.94146597256076,-287.1210137329594
847.0,153.0,499.0,511.0,18.0,56.0,1.0,0.3862243843078619,-231.51686250834703,236.92974508158125
847.0,155.0,485.0,500.0,13.0,62.0,-1.0,0.0,-2268.7141994975636,2363.618007668786
848.0,130.0,421.0,451.0,24.0,94.0,1.0,0.6584983468055725,40.405067901448874,-45.152533439509966
848.0,116.0,594.0,611.0,72.0,113.0,1.0,0.46255335569382017,25.23268080771341,-14.580196656234605
848.0,143.0,524.0,540.0,21.0,63.0,1.0,0.3969143884181988,388.94015323930864,-357.1422566633716
848.0,153.0,498.0,511.0,18.0,55.0,1.0,0.3859743843078619,-214.78093455095208,220.46766436984305
848.0,155.0,485.0,500.0,13.0,62.0,-1.0,0.0,-2810.7693424351223,2928.4559274466287
849.0,130.0,421.0,450.0,24.0,95.0,1.0,0.6582483468055725,39.72007957933059,-44.42365343203027
849.0,116.0,594.0,611.0,70.0,112.0,1.0,0.4623033556938202,25.27927404971067,-14.589035074716465
849.0,143.0,524.0,539.0,21.0,62.0,1.0,0.39666438841819884,439.27783787722024,-404.67004981299806
849.0,153.0,496.0,510.0,18.0,54.0,1.0,0.38572438430786193,-174.66429715756496,181.0198452547205
849.0,155.0,485.0,500.0,14.0,62.0,-1.0,0.0,-3173.336260826891,3304.352452513385
850.0,130.0,420.0,450.0,24.0,95.0,1.0,0.6579983468055726,39.13308426748186,-43.73937882508426
850.0,116.0,595.0,611.0,69.0,112.0,1.0,0.4620533556938202,25.334181107256363,-14.623195351357637
850.0,143.0,524.0,539.0,21.0,62.0,1.0,0.39641438841819887,490.67234419180784,-452.6882191316654
850.0,153.0,495.0,509.0,18.0,54.0,1.0,0.38547438430786196,-163.66148182697563,170.207119818872
850.0,155.0,485.0,500.0,14.0,62.0,-1.0,0.0,-3345.133052723621,3482.476481520655
851.0,130.0,420.0,450.0,24.0,95.0,1.0,0.6577483468055726,39.31654199851008,-43.97078801961098
851.0,116.0,595.0,611.0,68.0,112.0,1.0,0.46180335569382025,25.302177059564507,-14.591337548497044
851.0,143.0,524.0,539.0,21.0,62.0,1.0,0.3961643884181989,439.8293799433094,-405.25357775808146
851.0,153.0,495.0,509.0,18.0,53.0,1.0,0.385224384307862,-159.31894708876897,165.9380114615598
851.0,155.0,485.0,500.0,14.0,61.0,-1.0,0.0,-1281.9311471271428,1337.2572124542316
852.0,130.0,419.0,448.0,24.0,95.0,1.0,0.7509877681732178,39.76535663378619,-44.74793274549099
852.0,116.0,596.0,610.0,67.0,112.0,1.0,0.4615533556938203,25.524371831200455,-14.753518371710095
852.0,143.0,522.0,538.0,21.0,62.0,1.0,0.3959143884181989,474.322239937823,-439.1414232711486
852.0,153.0,495.0,507.0,18.0,53.0,1.0,0.384974384307862,-149.96825419331944,156.86136180482458
852.0,155.0,485.0,499.0,14.0,61.0,-1.0,0.0,-1239.814971512928,1294.7157683235603
853.0,130.0,419.0,447.0,24.0,95.0,1.0,0.7507377681732178,39.89406691924721,-44.98643249419839
853.0,116.0,596.0,610.0,67.0,112.0,1.0,0.4613033556938203,25.620282517450622,-14.824274672402499
853.0,143.0,521.0,538.0,21.0,62.0,1.0,0.39566438841819895,482.3129039461013,-447.22941395472986
853.0,153.0,495.0,507.0,18.0,53.0,1.0,0.38472438430786204,-147.16593086017292,154.13728373514653
853.0,155.0,485.0,499.0,14.0,61.0,-1.0,0.0,-1223.099367526533,1277.6831976850585
854.0,130.0,418.0,445.0,23.0,94.0,1.0,0.7504877681732178,40.25858772642085,-45.64441071626977
854.0,116.0,597.0,610.0,68.0,113.0,1.0,0.46105335569382033,25.244407634196374,-14.522015646878321
854.0,143.0,519.0,537.0,22.0,62.0,1.0,0.395414388418199,459.20355879172956,-427.19541307827427
854.0,153.0,495.0,506.0,17.0,53.0,1.0,0.38447438430786207,-146.59189131149395,153.67526110700885
854.0,155.0,485.0,499.0,14.0,61.0,-1.0,0.0,-1016.3924171582863,1062.9484197254342
855.0,130.0,418.0,445.0,23.0,94.0,1.0,0.7502377681732179,40.13726904062518,-45.55359520217288
855.0,116.0,597.0,610.0,68.0,113.0,1.0,0.46080335569382036,25.08994512902091,-14.396148592078818
855.0,143.0,518.0,538.0,21.0,63.0,1.0,0.395164388418199,405.89927186891555,-377.2772618185022
855.0,153.0,495.0,506.0,17.0,53.0,1.0,0.3842243843078621,-153.99141972575995,161.25150841050396
855.0,155.0,485.0,499.0,15.0,61.0,-1.0,0.0,-887.061698735798,928.3831277955702
856.0,130.0,417.0,445.0,23.0,94.0,1.0,0.7499877681732179,40.53910084279195,-46.07249496297695
856.0,116.0,597.0,610.0,67.0,113.0,1.0,0.4605533556938204,25.04088385033263,-14.35896176448196
856.0,143.0,518.0,538.0,21.0,63.0,1.0,0.39491438841819904,392.58956083937454,-364.91911266378975
856.0,153.0,495.0,506.0,16.0,53.0,1.0,0.3839743843078621,-152.47619585585954,159.7596216923202
856.0,155.0,485.0,499.0,15.0,61.0,-1.0,0.0,-847.0269566688921,886.4104130884286
857.0,130.0,417.0,445.0,23.0,92.0,1.0,0.7497377681732179,43.68475769664682,-50.085811538545805
857.0,116.0,596.0,611.0,73.0,114.0,1.0,0.4603033556938204,24.475246442490338,-13.944267437836906
857.0,143.0,519.0,537.0,21.0,63.0,1.0,0.39466438841819906,364.447686827706,-338.2200971526091
857.0,153.0,495.0,504.0,16.0,52.0,1.0,0.38372438430786215,-138.31093445396843,145.55245344855322
857.0,155.0,484.0,501.0,14.0,61.0,-1.0,0.0,-832.0395536439305,870.2932874299007
858.0,130.0,417.0,444.0,23.0,92.0,1.0,0.7494877681732179,44.59287882703458,-51.24783609995178
858.0,116.0,596.0,611.0,75.0,115.0,1.0,0.46005335569382044,24.140568942719337,-13.681629494575704
858.0,143.0,519.0,537.0,21.0,63.0,1.0,0.3944143884181991,360.4291755939211,-334.22284286239864
858.0,153.0,495.0,504.0,16.0,52.0,1.0,0.3834743843078622,-133.16162154048794,140.31465562339633
858.0,155.0,483.0,501.0,14.0,61.0,-1.0,0.0,-808.5294663724331,846.3868108173863
859.0,130.0,416.0,444.0,23.0,91.0,1.0,0.749237768173218,45.42929569499774,-52.330585085099045
859.0,116.0,594.0,611.0,73.0,116.0,1.0,0.45980335569382047,23.97565120624048,-13.590107718409925
859.0,143.0,514.0,536.0,21.0,62.0,1.0,0.3941643884181991,625.8738838674725,-589.3170919044068
859.0,153.0,494.0,503.0,15.0,53.0,1.0,0.3832243843078622,-143.19381093012487,150.93606143539196
859.0,155.0,484.0,501.0,14.0,61.0,-1.0,0.0,-798.7703243055151,835.3993648228575
860.0,130.0,416.0,445.0,23.0,91.0,1.0,0.748987768173218,45.23223801926179,-52.0777740026981
860.0,116.0,594.0,611.0,72.0,116.0,1.0,0.4595533556938205,23.9488617217665,-13.582084246631585
860.0,143.0,511.0,536.0,20.0,61.0,1.0,0.39391438841819915,927.9787515344783,-879.3476578024245
860.0,153.0,494.0,503.0,15.0,53.0,1.0,0.38297438430786224,-147.04860868956118,155.03951199084565
860.0,155.0,484.0,501.0,13.0,61.0,-1.0,0.0,-754.1854612770643,788.5098418628306
861.0,130.0,416.0,445.0,23.0,92.0,1.0,0.748737768173218,44.757125908517764,-51.478626127561
861.0,116.0,593.0,611.0,71.0,116.0,1.0,0.4593033556938205,23.961954414065453,-13.599083509799799
861.0,143.0,510.0,535.0,20.0,61.0,1.0,0.3936643884181992,1103.17269851786,-1047.7565094039908
861.0,153.0,494.0,503.0,15.0,53.0,1.0,0.38272438430786226,-147.8635079536502,155.91210507408172
861.0,155.0,484.0,501.0,13.0,61.0,-1.0,0.0,-729.7384372470998,762.9369868592959
862.0,130.0,416.0,442.0,23.0,92.0,1.0,0.748487768173218,44.766907104738806,-51.66904047121496
862.0,116.0,593.0,612.0,72.0,117.0,1.0,0.45905335569382055,23.227267281829207,-13.026418172515259
862.0,143.0,510.0,534.0,18.0,61.0,1.0,0.3934143884181992,1088.3707431415698,-1036.997257501975
862.0,155.0,484.0,501.0,13.0,61.0,0.0,0.2838781476020813,-804.9768290438499,841.5998306958421
863.0,130.0,416.0,442.0,23.0,92.0,1.0,0.7482377681732181,44.42169866071745,-51.27888151315544
863.0,116.0,593.0,612.0,72.0,118.0,1.0,0.4588033556938206,22.91654280809052,-12.782322793287053
863.0,143.0,510.0,533.0,18.0,61.0,1.0,0.39316438841819923,1083.6223023590976,-1033.522728812904
863.0,155.0,484.0,501.0,13.0,61.0,0.0,0.2836281476020813,-831.1435678089657,868.9826872914894
864.0,130.0,416.0,440.0,23.0,91.0,1.0,0.7479877681732181,45.17312548312051,-52.34039242498552
864.0,116.0,594.0,612.0,75.0,119.0,1.0,0.4585533556938206,22.58387116127379,-12.508400621376113
864.0,143.0,510.0,528.0,17.0,59.0,1.0,0.39291438841819926,-1309.3837575999487,1268.2966585974343
864.0,155.0,484.0,500.0,13.0,61.0,0.0,0.28337814760208135,-817.0590569500544,856.5097996536696
865.0,130.0,417.0,440.0,23.0,91.0,1.0,0.7477377681732181,45.45463064124492,-52.73083036992249
865.0,116.0,594.0,612.0,76.0,120.0,1.0,0.45830335569382064,22.464568286329442,-12.408550185161415
865.0,143.0,510.0,526.0,16.0,58.0,1.0,0.3926643884181993,-718.1659363918791,699.525556618506
865.0,155.0,483.0,499.0,13.0,61.0,0.0,0.2831281476020814,-811.0682929087628,851.0249541799536
866.0,130.0,417.0,440.0,23.0,91.0,1.0,0.7474877681732182,45.545901693155514,-52.855716943086776
866.0,116.0,594.0,612.0,76.0,120.0,1.0,0.45805335569382066,22.42637550939614,-12.376209587722089
866.0,143.0,510.0,525.0,16.0,58.0,1.0,0.3924143884181993,-620.0240184206704,605.0201119388379
866.0,155.0,483.0,499.0,13.0,61.0,0.0,0.2828781476020814,-808.7671144300446,848.8993880488825
867.0,130.0,416.0,439.0,22.0,91.0,1.0,0.7472377681732182,45.859254247434684,-53.31390819954474
867.0,116.0,597.0,613.0,78.0,120.0,1.0,0.4578033556938207,22.320060829921566,-12.223573350217809
867.0,143.0,507.0,522.0,17.0,57.0,1.0,0.39216438841819934,-409.75053660885743,404.95977989886103
867.0,155.0,482.0,499.0,13.0,60.0,0.0,0.34209585189819336,-532.9684374968986,562.4125613436513
868.0,130.0,416.0,439.0,22.0,91.0,1.0,0.7469877681732182,46.52282873565935,-54.17038481451217
868.0,116.0,597.0,613.0,78.0,120.0,1.0,0.4575533556938207,22.308614294960297,-12.193724436731383
868.0,143.0,507.0,521.0,17.0,57.0,1.0,0.39191438841819937,-373.69708295050896,370.633597203857
868.0,155.0,481.0,499.0,13.0,60.0,0.0,0.36763444542884827,-491.21053173754353,518.9393692977596
869.0,130.0,416.0,439.0,22.0,91.0,1.0,0.7467377681732182,45.486396472271515,-52.890962025961834
869.0,116.0,597.0,613.0,78.0,120.0,1.0,0.45730335569382075,22.314540571557355,-12.192538613230305
869.0,143.0,505.0,518.0,17.0,55.0,1.0,0.3916643884181994,-245.59900504933273,246.73528334012317
869.0,155.0,482.0,498.0,13.0,60.0,0.0,0.3673844454288483,-508.7408412333646,537.7564057693987
870.0,130.0,416.0,439.0,22.0,92.0,1.0,0.7464877681732183,45.109406055047494,-52.41351630341457
870.0,116.0,597.0,613.0,78.0,120.0,1.0,0.4570533556938208,22.317243941009455,-12.190351428297038
870.0,143.0,505.0,517.0,17.0,55.0,1.0,0.3914143884181994,-235.40147272981312,237.1205390196837
870.0,155.0,482.0,498.0,13.0,60.0,0.0,0.3671344454288483,-508.63129825503364,537.7908742015812
871.0,130.0,416.0,439.0,22.0,92.0,1.0,0.7462377681732183,45.04769984868162,-52.331862126213345
871.0,116.0,597.0,613.0,78.0,120.0,1.0,0.4568033556938208,22.320815611326978,-12.197973030741528
871.0,143.0,505.0,517.0,17.0,55.0,1.0,0.39116438841819945,-214.7397261206983,216.76795960907077
871.0,155.0,482.0,498.0,13.0,60.0,0.0,0.36688444542884835,-547.6685867452313,578.7189448718121
872.0,130.0,416.0,438.0,23.0,88.0,1.0,0.7459877681732183,52.32264413773375,-61.565274742055486
872.0,116.0,597.0,613.0,78.0,120.0,1.0,0.45655335569382083,22.275132028926695,-12.162787868033602
872.0,143.0,503.0,514.0,16.0,54.0,1.0,0.3909143884181995,-175.42907223010005,179.05001460844738
872.0,155.0,480.0,498.0,13.0,60.0,0.0,0.3666344454288484,-478.0978806766895,506.89229585019285
873.0,130.0,416.0,438.0,23.0,87.0,1.0,0.7457377681732184,55.80235371928201,-65.98224528476683
873.0,116.0,597.0,613.0,78.0,120.0,1.0,0.45630335569382086,22.255604612815052,-12.146494004601065
873.0,143.0,502.0,513.0,16.0,53.0,1.0,0.3906643884181995,-165.12005073125198,169.13361724376466
873.0,155.0,480.0,498.0,13.0,60.0,0.0,0.3663844454288484,-457.974400005265,486.09343189406826
873.0,160.0,623.0,639.0,82.0,143.0,-1.0,0.0,16.72058847664682,-7.055172833906855
874.0,130.0,416.0,438.0,23.0,90.0,1.0,0.7454877681732184,47.52068185214896,-55.525919101659156
874.0,116.0,597.0,614.0,78.0,120.0,1.0,0.4560533556938209,22.171330184660942,-12.090032490869392
874.0,143.0,500.0,512.0,16.0,52.0,1.0,0.39041438841819953,-141.64067607347428,146.4103176666533
874.0,155.0,478.0,498.0,12.0,60.0,1.0,0.4204901158809662,-408.24711831542766,434.70912740249196
874.0,160.0,621.0,639.0,81.0,142.0,-1.0,0.0,16.923198614157275,-7.2204740077894645
875.0,130.0,416.0,438.0,23.0,92.0,1.0,0.7452377681732184,45.07081319701907,-52.42736066705951
875.0,116.0,597.0,614.0,78.0,121.0,1.0,0.4558033556938209,22.134530774494895,-12.061557747458092
875.0,143.0,499.0,511.0,16.0,52.0,1.0,0.39016438841819956,-135.6974575393272,140.67510774339414
875.0,155.0,478.0,498.0,12.0,59.0,1.0,0.4202401158809662,-393.93896926529504,419.94370063991516
875.0,160.0,621.0,639.0,81.0,141.0,-1.0,0.0,17.040646062197983,-7.314419732536161
876.0,130.0,416.0,438.0,23.0,92.0,1.0,0.7449877681732184,44.10673106022966,-51.20722686191367
876.0,116.0,597.0,614.0,78.0,121.0,1.0,0.45555335569382094,22.123377921104556,-12.053026808985495
876.0,143.0,499.0,511.0,16.0,51.0,1.0,0.3899143884181996,-131.43019796761658,136.44488724798467
876.0,155.0,478.0,498.0,12.0,59.0,1.0,0.42479661107063293,-388.70374666694755,414.37358775702444
876.0,160.0,621.0,639.0,81.0,141.0,-1.0,0.0,17.071273095224164,-7.339251365295126
877.0,130.0,416.0,438.0,23.0,93.0,1.0,0.7447377681732185,42.7354166334792,-49.52058865566806
877.0,116.0,597.0,613.0,79.0,121.0,1.0,0.45530335569382097,22.11889713258076,-12.050116422611932
877.0,143.0,496.0,508.0,16.0,52.0,1.0,0.3896643884181996,-133.86302740596696,139.9446803541787
877.0,155.0,480.0,497.0,14.0,59.0,1.0,0.42454661107063296,-377.14414254907837,401.0886885347658
877.0,160.0,619.0,639.0,82.0,138.0,-1.0,0.0,17.671393903879178,-7.802985489626711
878.0,130.0,416.0,438.0,23.0,93.0,1.0,0.7444877681732185,42.0728979044723,-48.69285687922608
878.0,116.0,598.0,613.0,79.0,121.0,1.0,0.455053355693821,22.12603855255212,-12.05078624926378
878.0,143.0,496.0,508.0,16.0,52.0,1.0,0.38941438841819964,-135.61952903289435,142.0748384229101
878.0,155.0,481.0,497.0,15.0,59.0,1.0,0.424296611070633,-378.84934260964866,402.3252671437611
878.0,160.0,618.0,639.0,82.0,137.0,-1.0,0.0,17.859958830694918,-7.945498697666665
878.0,161.0,471.0,485.0,12.0,53.0,-1.0,0.0,-113.6074690065837,127.85669535289767
879.0,130.0,415.0,438.0,23.0,93.0,1.0,0.7442377681732185,41.97940839996586,-48.61167672865782
879.0,116.0,598.0,613.0,79.0,121.0,1.0,0.454803355693821,22.13269284427407,-12.053830685966734
879.0,143.0,495.0,506.0,15.0,52.0,1.0,0.38916438841819967,-132.873599990262,139.77062436062113
879.0,155.0,481.0,497.0,14.0,60.0,1.0,0.424046611070633,-431.08368033922204,457.0906570552829
879.0,160.0,617.0,639.0,80.0,138.0,-1.0,0.0,17.787759081107193,-7.928264617465153
879.0,161.0,469.0,485.0,12.0,53.0,-1.0,0.0,-119.22441073774709,134.34104718717293
880.0,130.0,415.0,438.0,23.0,93.0,1.0,0.7439877681732185,41.94270665681654,-48.57523564267429
880.0,116.0,598.0,613.0,79.0,121.0,1.0,0.45455335569382105,22.130978012902254,-12.050922450681156
880.0,143.0,494.0,506.0,15.0,52.0,1.0,0.3889143884181997,-132.27739164489864,139.31125197841283
880.0,155.0,482.0,497.0,14.0,60.0,1.0,0.42379661107063304,-456.38367716438887,483.5887593963414
880.0,160.0,616.0,639.0,79.0,138.0,-1.0,0.0,17.753371733484933,-7.915442431582998
880.0,161.0,468.0,484.0,12.0,53.0,-1.0,0.0,-121.34860329892352,136.7827308209286
881.0,130.0,415.0,438.0,23.0,93.0,1.0,0.7437377681732186,41.984029012943815,-48.63919328384403
881.0,116.0,598.0,613.0,79.0,121.0,1.0,0.4543033556938211,22.12571140186691,-12.048807590676915
881.0,143.0,494.0,506.0,14.0,52.0,1.0,0.3886643884181997,-133.33873323310624,140.41289129721153
881.0,155.0,482.0,497.0,14.0,60.0,1.0,0.42354661107063307,-473.90468532934324,501.9147335598476
881.0,160.0,616.0,639.0,79.0,138.0,-1.0,0.0,17.744230376840257,-7.912899495565984
881.0,161.0,468.0,484.0,12.0,53.0,-1.0,0.0,-120.55795069708707,135.97298054572673
882.0,130.0,415.0,438.0,24.0,93.0,1.0,0.7434877681732186,42.06080313201148,-48.788805230128375
882.0,143.0,493.0,503.0,13.0,52.0,1.0,0.38841438841819975,-135.25591300238182,142.97723543657614
882.0,155.0,481.0,497.0,14.0,60.0,1.0,0.4232966110706331,-423.9549353299618,449.6196646628613
882.0,160.0,614.0,636.0,79.0,135.0,-1.0,0.0,18.247820799180037,-8.372761466547157
882.0,161.0,467.0,483.0,12.0,53.0,-1.0,0.0,-113.35012529723654,128.56209795431565
883.0,130.0,415.0,437.0,24.0,93.0,1.0,0.7432377681732186,42.00301273134193,-48.739041107760286
883.0,143.0,493.0,503.0,12.0,52.0,1.0,0.3881643884181998,-134.39578575725403,142.26872068794233
883.0,155.0,481.0,498.0,13.0,59.0,1.0,0.4230466110706331,-410.3776744965741,435.38016400970054
883.0,160.0,613.0,635.0,78.0,134.0,-1.0,0.0,18.463671813731743,-8.568079417387494
883.0,161.0,467.0,482.0,12.0,53.0,-1.0,0.0,-111.03551366787406,126.10237087640273
884.0,130.0,414.0,437.0,24.0,93.0,1.0,0.7429877681732187,42.91223272741673,-49.958274273341104
884.0,155.0,482.0,499.0,12.0,60.0,1.0,0.5090648531913757,-469.92052146669903,496.02388199606895
884.0,160.0,611.0,633.0,78.0,134.0,-1.0,0.0,18.602830731459708,-8.733023156893521
884.0,161.0,468.0,482.0,12.0,52.0,-1.0,0.0,-108.8758409540243,123.82708447939879
885.0,130.0,414.0,437.0,24.0,93.0,1.0,0.7427377681732187,43.17029843243765,-50.311957335531375
885.0,155.0,483.0,500.0,12.0,60.0,1.0,0.5088148531913758,-452.10789238108055,476.68511865528154
885.0,160.0,611.0,632.0,78.0,134.0,-1.0,0.0,18.61846306293214,-8.769130546442248
885.0,161.0,467.0,481.0,11.0,52.0,-1.0,0.0,-108.02680432483035,122.95614483884076
886.0,130.0,414.0,437.0,24.0,93.0,1.0,0.7424877681732187,43.02472287787215,-50.14210539315082
886.0,155.0,483.0,500.0,12.0,60.0,1.0,0.5085648531913758,-442.26178873879223,466.19132100059056
886.0,160.0,610.0,631.0,77.0,134.0,-1.0,0.0,18.587832412396352,-8.7581308597489
886.0,161.0,467.0,481.0,11.0,52.0,-1.0,0.0,-107.86174600838939,122.79858674797407
887.0,130.0,413.0,438.0,24.0,93.0,1.0,0.7422377681732187,43.185150569353105,-50.32222338756246
887.0,155.0,484.0,501.0,12.0,60.0,1.0,0.5083148531913758,-485.8118844165403,510.2021097874119
887.0,160.0,609.0,628.0,74.0,132.0,-1.0,0.0,19.050482529783288,-9.182915480536602
887.0,161.0,467.0,481.0,11.0,52.0,-1.0,0.0,-106.12202445890186,120.94625237435218
888.0,130.0,413.0,438.0,24.0,93.0,1.0,0.7419877681732188,43.3019782646715,-50.45747814886725
888.0,155.0,484.0,501.0,12.0,60.0,1.0,0.5080648531913758,-506.7946308082182,531.4496816532319
888.0,160.0,608.0,627.0,72.0,131.0,-1.0,0.0,19.21935690054704,-9.338457461123486
888.0,161.0,467.0,481.0,11.0,52.0,-1.0,0.0,-105.6122055497409,120.39744113190295
889.0,130.0,413.0,438.0,24.0,92.0,1.0,0.7417377681732188,43.79470547702252,-51.12347735931408
889.0,155.0,485.0,502.0,13.0,59.0,1.0,0.5078148531913759,-445.52681039681505,466.83045292137547
889.0,160.0,608.0,625.0,72.0,130.0,-1.0,0.0,19.419415596798498,-9.538349524750235
889.0,161.0,466.0,480.0,12.0,52.0,-1.0,0.0,-99.67674296534771,114.24379099113894
890.0,130.0,413.0,438.0,24.0,92.0,1.0,0.7414877681732188,44.10900034641759,-51.54241256559589
890.0,155.0,485.0,502.0,13.0,59.0,1.0,0.5075648531913759,-445.09382381148396,465.72147422323576
890.0,160.0,608.0,624.0,73.0,130.0,-1.0,0.0,19.43497518104904,-9.559981359179803
890.0,161.0,466.0,479.0,12.0,51.0,-1.0,0.0,-98.26373001544334,112.76197457323171
891.0,130.0,413.0,437.0,24.0,92.0,1.0,0.7412377681732188,44.223817388071126,-51.69549023132838
891.0,155.0,486.0,502.0,13.0,59.0,1.0,0.5073148531913759,-444.079912095549,464.42163852267595
891.0,160.0,609.0,624.0,73.0,130.0,-1.0,0.0,19.434327157265223,-9.561384130877837
891.0,161.0,466.0,479.0,12.0,51.0,-1.0,0.0,-97.834664657952,112.325015522679
892.0,130.0,412.0,437.0,24.0,92.0,1.0,0.7409877681732189,44.66721103937572,-52.34398810136246
892.0,155.0,486.0,503.0,13.0,59.0,1.0,0.507064853191376,-436.3171346789347,456.1430775706487
892.0,160.0,607.0,621.0,71.0,128.0,1.0,0.3079109489917755,19.827433846638073,-9.949437664988723
892.0,161.0,465.0,478.0,12.0,51.0,-1.0,0.0,-91.90111089288342,106.26035651224147
892.0,153.0,477.0,491.0,11.0,51.0,1.0,0.3824743843078623,-105.48469604273286,117.03407988854127
893.0,130.0,412.0,437.0,24.0,92.0,1.0,0.7407377681732189,44.744603445611475,-52.465723556405585
893.0,155.0,486.0,503.0,13.0,59.0,1.0,0.506814853191376,-437.32102801422684,457.05033137427705
893.0,160.0,607.0,620.0,70.0,127.0,1.0,0.30766094899177554,20.152784546460882,-10.214916257379205
893.0,161.0,464.0,477.0,12.0,50.0,-1.0,0.0,-89.84206793424799,104.1389667107449
893.0,153.0,477.0,491.0,11.0,51.0,1.0,0.3822243843078623,-105.39431960811172,116.99868329588963
894.0,130.0,412.0,437.0,24.0,92.0,1.0,0.7404877681732189,44.079939492084954,-51.69223235575809
894.0,155.0,486.0,503.0,13.0,59.0,1.0,0.506564853191376,-397.99086298723034,416.2726415447815
894.0,160.0,604.0,617.0,68.0,126.0,1.0,0.30741094899177557,20.447494113538315,-10.535216778184214
894.0,161.0,462.0,477.0,11.0,50.0,-1.0,0.0,-87.36237664045711,101.72185513947487
894.0,153.0,476.0,490.0,10.0,51.0,1.0,0.38197438430786235,-103.34836651067418,115.11721175615672
895.0,130.0,412.0,436.0,24.0,92.0,1.0,0.740237768173219,44.00958341365689,-51.62377811026417
895.0,155.0,486.0,503.0,13.0,59.0,1.0,0.506314853191376,-385.82761721537224,403.62071866865523
895.0,160.0,604.0,616.0,67.0,126.0,1.0,0.3071609489917756,20.55124392307965,-10.644162350425013
895.0,161.0,462.0,476.0,11.0,50.0,-1.0,0.0,-86.65148825655737,101.03862413451253
895.0,153.0,475.0,490.0,10.0,51.0,1.0,0.3817243843078624,-102.89128882074394,114.73205144842215
895.0,172.0,585.0,601.0,58.0,99.0,-1.0,0.0,32.84847141955202,-21.095643679962862
896.0,130.0,412.0,436.0,24.0,92.0,1.0,0.739987768173219,43.96569251232507,-51.57478851380655
896.0,155.0,486.0,503.0,13.0,59.0,1.0,0.5060648531913761,-381.3993877525291,399.02730028217326
896.0,160.0,604.0,616.0,67.0,126.0,1.0,0.3069109489917756,20.571520048470134,-10.668371535181212
896.0,161.0,462.0,476.0,11.0,50.0,-1.0,0.0,-86.44055163729303,100.83904896955393
896.0,153.0,475.0,490.0,10.0,51.0,1.0,0.3814743843078624,-102.74427838494613,114.61015366544662
896.0,172.0,585.0,601.0,58.0,99.0,-1.0,0.0,32.86126644821642,-21.105640236407957
897.0,130.0,411.0,436.0,24.0,92.0,1.0,0.739737768173219,45.188609279261435,-53.265399521326835
897.0,155.0,486.0,503.0,13.0,56.0,1.0,0.5058148531913761,-202.53119750677152,213.86704514125685
897.0,160.0,597.0,615.0,65.0,122.0,1.0,0.30666094899177565,21.62410401331877,-11.648855813498166
897.0,161.0,457.0,474.0,11.0,50.0,-1.0,0.0,-82.71453904216236,97.56785944961582
897.0,153.0,472.0,489.0,9.0,51.0,1.0,0.38122438430786243,-103.05577631483992,115.55515838325921
897.0,172.0,581.0,596.0,56.0,99.0,-1.0,0.0,32.76026464874444,-21.320688288239346
897.0,116.0,593.0,615.0,79.0,120.0,1.0,0.4540533556938211,22.221512884885804,-12.191098265016402
898.0,130.0,411.0,436.0,24.0,91.0,1.0,0.739487768173219,45.655600379284834,-53.90033458280425
898.0,155.0,487.0,503.0,13.0,54.0,1.0,0.5055648531913761,-164.0822268325765,173.99721287470123
898.0,160.0,594.0,614.0,64.0,121.0,1.0,0.3064109489917757,22.086424963938,-12.063151871536467
898.0,161.0,456.0,473.0,11.0,50.0,-1.0,0.0,-80.90250059477424,95.87270686015336
898.0,153.0,472.0,488.0,9.0,51.0,1.0,0.38097438430786246,-104.64711210387712,117.3484357280725
898.0,172.0,580.0,595.0,56.0,99.0,-1.0,0.0,32.99027508380442,-21.59350967956491
898.0,173.0,597.0,613.0,64.0,91.0,-1.0,0.0,40.49554228839561,-26.073204716215137
898.0,116.0,592.0,615.0,80.0,120.0,1.0,0.45380335569382113,22.211671246695058,-12.194278015334904
899.0,130.0,410.0,435.0,24.0,91.0,1.0,0.7392377681732191,45.40642651249142,-53.67331335154434
899.0,155.0,486.0,504.0,13.0,55.0,1.0,0.5053148531913761,-188.6341319172438,199.49245273032852
899.0,160.0,592.0,614.0,63.0,120.0,1.0,0.3061609489917757,22.479228874938435,-12.42478216518123
899.0,161.0,452.0,472.0,11.0,50.0,-1.0,0.0,-81.45765613543107,97.10870786467694
